#OTU ID	barcode85	barcode26	barcode73	barcode13	barcode49	barcode01	barcode86	barcode37	barcode38	barcode14	barcode02	barcode62	barcode50	barcode61	barcode25	barcode74
Zotu2588	0	2	3	0	27	0	0	39	0	2	0	0	0	0	0	1
Zotu2590	0	1	0	0	0	0	0	0	8	5	1	15	29	0	0	0
Zotu2064	0	1	0	0	3	1	0	3	0	0	0	0	0	0	0	52
Zotu4223	0	12	0	1	0	1	0	0	7	7	19	9	1	0	0	0
Zotu3480	0	9	0	0	0	0	0	0	1	5	10	1	2	0	0	0
Zotu985	0	1	0	0	0	0	0	0	8	4	245	5	8	0	0	1
Zotu3490	0	3	0	0	2	0	0	0	3	4	1	6	13	0	0	0
Zotu3910	0	2	1	1	1	0	0	0	3	4	26	9	8	1	1	2
Zotu2958	0	2	0	21	0	31	0	0	0	0	9	10	14	1	24	0
Zotu4375	0	4	0	0	0	0	0	0	3	7	3	1	7	0	0	0
Zotu4163	0	1	0	0	0	0	0	0	1	2	30	2	4	0	0	3
Zotu4045	0	3	1	1	0	5	0	0	1	3	2	2	2	1	0	0
Zotu4344	0	1	0	5	8	10	0	11	0	0	5	1	1	0	4	1
Zotu3129	0	8	0	0	1	0	0	0	7	6	1	12	16	0	0	4
Zotu2840	0	1	10	0	0	6	0	3	3	7	0	4	14	3	2	2
Zotu1998	0	3	1	1	0	10	0	1	7	3	26	6	12	1	3	0
Zotu3952	0	6	3	0	0	0	0	0	4	3	1	1	6	0	1	5
Zotu3641	0	1	0	0	3	0	0	3	8	2	2	3	8	1	0	9
Zotu144	0	16	0	685	0	796	0	0	0	8	0	1	1	0	412	0
Zotu3258	0	5	0	7	0	7	0	0	0	3	0	0	0	0	8	0
Zotu3236	0	5	0	9	19	6	0	26	0	8	3	0	0	1	4	0
Zotu2699	0	3	0	14	0	24	0	0	0	3	0	0	0	0	25	0
Zotu2771	0	4	0	2	1	1	0	0	13	5	5	8	20	0	7	2
Zotu3895	0	1	0	6	14	9	0	23	6	0	3	4	8	0	8	0
Zotu2729	0	6	0	23	0	23	0	0	3	3	0	2	6	0	24	0
Zotu2798	0	4	1	2	1	0	0	1	2	15	5	1	4	1	1	5
Zotu2355	0	1	0	2	4	4	0	4	0	0	7	1	1	0	0	46
Zotu3868	0	2	2	0	1	0	0	0	0	5	0	0	0	0	0	22
Zotu3976	0	4	6	3	0	2	11	0	3	4	3	3	3	0	4	2
Zotu578	0	2	0	158	0	199	0	0	0	1	1	0	0	0	113	0
Zotu3372	0	13	2	0	7	1	0	1	8	7	7	4	10	1	1	13
Zotu2033	0	1	0	0	0	0	0	0	16	1	4	11	51	0	0	0
Zotu1871	0	3	0	5	0	8	0	0	16	5	40	9	35	0	6	11
Zotu4132	0	4	0	13	0	11	0	0	0	5	5	0	0	0	10	17
Zotu4113	0	2	0	0	5	0	0	17	2	2	5	0	1	1	0	0
Zotu3101	0	6	0	0	0	1	0	0	1	9	4	0	0	0	0	24
Zotu2296	0	1	0	0	0	0	0	0	17	4	0	17	17	0	0	0
Zotu1443	0	5	12	51	2	80	0	2	0	16	0	0	0	0	28	0
Zotu4444	0	2	0	0	1	0	0	1	3	2	9	10	0	0	0	0
Zotu2969	0	4	0	1	16	0	0	18	0	3	1	0	0	0	0	3
Zotu2857	0	1	0	0	0	0	0	0	14	6	24	26	9	0	0	0
Zotu2047	0	1	0	28	0	38	0	0	0	1	0	0	1	1	17	0
Zotu1074	0	7	2	0	128	0	0	212	0	2	0	0	4	0	0	0
Zotu4164	0	1	0	2	0	2	0	0	0	0	0	0	0	1	1	77
Zotu2572	0	10	0	29	0	28	0	0	0	20	1	0	0	0	21	4
Zotu2390	0	3	1	0	1	0	0	0	15	0	1	52	29	0	5	1
Zotu1269	0	1	0	48	0	42	0	1	0	0	0	0	0	0	19	83
Zotu2455	0	10	0	0	0	0	0	0	6	17	7	10	23	0	0	1
Zotu4361	0	2	5	4	1	3	0	0	0	0	0	0	0	2	3	0
Zotu2178	0	1	28	35	0	28	0	0	0	0	0	0	0	20	0	0
Zotu4035	0	2	1	3	1	3	0	0	10	2	0	2	4	0	2	0
Zotu3412	0	3	0	21	0	18	0	0	0	8	0	0	0	0	7	0
Zotu1748	0	5	9	1	13	1	0	16	17	4	3	14	32	0	0	0
Zotu4092	0	2	0	12	0	14	0	2	0	1	4	0	0	0	13	0
Zotu1356	0	2	0	0	57	1	0	71	0	0	8	0	0	0	0	2
Zotu2285	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	88
Zotu1150	0	1	0	0	119	0	0	104	1	3	0	0	0	0	0	0
Zotu4327	0	4	1	8	0	6	0	2	0	5	0	0	0	0	4	0
Zotu2276	0	2	2	19	0	20	0	0	0	2	0	0	0	0	16	0
Zotu4131	0	4	0	0	3	0	0	5	0	5	1	0	0	0	0	2
Zotu315	0	1	0	0	565	0	0	533	0	0	0	0	1	0	0	0
Zotu1264	0	2	0	60	7	50	0	6	0	2	0	0	0	2	61	1
Zotu494	0	4	1	192	0	223	0	0	0	2	1	0	1	0	115	2
Zotu3881	0	5	0	0	10	0	0	7	0	9	1	0	1	0	0	0
Zotu2890	0	2	4	0	0	1	0	0	0	0	29	0	0	5	0	0
Zotu3050	0	2	4	13	0	24	0	0	1	0	9	1	3	0	18	1
Zotu2836	0	4	0	9	0	17	0	0	0	8	0	0	0	0	13	0
Zotu2694	0	3	0	4	19	4	0	26	0	0	0	0	1	0	3	0
Zotu3971	0	9	0	0	0	0	0	0	3	6	5	4	8	0	0	0
Zotu2371	0	3	0	0	1	0	0	0	0	0	4	5	64	0	0	0
Zotu1912	0	4	0	3	0	0	0	1	33	4	2	12	43	1	2	0
Zotu3447	0	4	0	12	0	12	0	0	0	2	0	0	0	0	9	1
Zotu3313	0	2	0	14	0	13	0	0	0	1	0	0	0	0	9	0
Zotu2252	0	3	1	6	3	6	0	6	7	7	13	5	11	0	3	0
Zotu1644	0	3	2	0	19	0	0	16	11	5	28	4	14	2	0	8
Zotu3290	0	4	0	0	0	3	0	0	0	3	3	0	2	1	3	3
Zotu3913	0	12	2	0	2	1	0	0	4	1	12	1	4	0	2	1
Zotu1754	0	2	2	0	41	0	0	51	1	1	0	1	0	0	0	0
Zotu2658	0	1	0	0	13	0	0	42	0	0	0	0	2	0	0	0
Zotu2521	0	3	1	0	19	1	0	26	0	5	7	0	0	0	0	1
Zotu3150	0	1	0	0	39	0	0	67	0	3	8	0	0	0	0	0
Zotu3606	0	1	0	1	0	1	0	2	1	5	46	0	0	0	0	3
Zotu3943	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	65
Zotu3919	0	15	0	0	0	3	0	0	4	20	0	0	7	0	0	0
Zotu2196	0	4	7	1	2	3	0	1	2	13	6	3	4	0	1	27
Zotu3217	0	5	4	22	5	26	0	8	1	3	3	1	0	5	12	0
Zotu3989	0	2	0	0	0	0	0	0	3	3	0	3	0	0	0	0
Zotu3192	0	1	2	0	1	0	0	3	4	1	2	1	15	2	1	0
Zotu3142	0	3	0	16	0	11	0	0	0	5	0	0	1	1	15	0
Zotu3397	0	3	1	0	2	0	0	6	3	2	0	4	7	3	0	5
Zotu4028	0	2	0	0	0	0	0	2	3	1	8	4	2	0	0	0
Zotu4350	0	3	0	0	0	0	0	0	2	1	31	3	5	0	0	0
Zotu3118	0	1	4	0	0	0	0	3	5	1	1	3	14	0	0	0
Zotu3199	0	3	0	0	0	0	0	0	0	2	32	3	0	0	0	0
Zotu2119	0	5	0	0	2	0	0	3	12	5	2	19	45	0	0	3
Zotu2669	0	2	0	0	1	0	0	1	0	2	13	0	0	0	0	54
Zotu4086	0	4	0	0	1	5	0	0	0	4	0	0	0	0	1	0
Zotu2275	0	3	0	0	1	0	0	1	19	2	9	33	16	0	1	3
Zotu3788	0	2	0	0	1	0	0	1	3	2	1	5	3	0	0	4
Zotu4032	0	1	1	0	16	1	0	35	3	0	0	4	6	0	0	0
Zotu1557	0	1	0	0	0	0	0	1	31	0	32	17	49	0	0	3
Zotu4303	0	5	2	2	4	4	0	12	0	5	6	2	5	0	6	0
Zotu2038	0	3	1	28	0	31	0	0	0	4	0	0	0	6	2	0
Zotu4123	0	1	0	0	0	0	0	1	1	4	10	2	9	0	0	2
Zotu3165	0	2	0	9	7	12	0	7	0	0	2	0	0	4	6	15
Zotu94	0	1	1	0	0	1	0	0	1	1	1996	0	1	1	1	1
Zotu2409	0	1	0	1	0	0	0	0	21	0	1	10	37	0	0	47
Zotu2014	0	2	0	0	0	0	0	0	33	6	1	26	71	0	0	0
Zotu2748	0	4	0	13	0	24	0	0	0	0	0	1	0	0	14	0
Zotu3394	0	1	20	0	0	0	0	1	0	17	40	1	0	4	5	0
Zotu2186	0	2	2	14	12	16	0	42	0	1	0	0	0	1	17	1
Zotu4046	0	3	2	3	1	1	0	3	4	6	3	0	6	1	3	5
Zotu3851	0	2	0	2	0	2	0	0	1	1	13	0	2	0	0	2
Zotu2820	0	1	1	4	2	6	0	2	43	2	3	20	46	0	5	0
Zotu2439	0	3	0	28	0	42	0	0	1	2	0	0	1	0	27	0
Zotu3941	0	2	2	0	0	0	0	1	1	6	8	0	1	2	1	0
Zotu1528	0	4	0	1	1	0	0	2	0	1	178	0	0	0	0	0
Zotu3932	0	3	0	0	2	0	0	8	0	10	2	0	0	0	0	4
Zotu4003	0	2	0	7	0	8	0	5	1	1	1	2	9	0	3	0
Zotu1989	0	2	0	20	0	20	0	1	1	1	0	0	2	0	11	0
Zotu2778	0	3	0	0	0	0	0	0	0	1	27	0	0	0	0	19
Zotu1783	0	2	8	1	4	2	0	22	13	0	22	7	18	1	8	1
Zotu4053	0	4	2	1	0	1	0	2	0	4	2	0	0	0	0	0
Zotu3726	0	1	1	21	0	18	0	0	0	0	15	0	0	0	11	10
Zotu2892	0	1	3	1	0	4	0	1	0	0	4	1	2	1	5	1
Zotu4249	0	1	1	0	0	0	0	1	4	0	3	3	10	0	0	1
Zotu630	0	1	64	166	0	226	0	0	0	0	2	0	1	84	0	1
Zotu3487	0	4	0	1	0	1	0	0	0	10	1	0	1	0	0	27
Zotu2677	0	2	1	22	4	38	0	7	1	4	1	0	2	0	21	1
Zotu3252	0	1	0	5	1	4	0	1	2	2	0	0	1	0	3	14
Zotu4414	0	2	0	0	0	1	0	0	1	0	3	2	13	0	0	0
Zotu3265	0	1	1	5	1	9	0	0	1	1	0	0	1	1	5	0
Zotu1563	0	1	1	43	0	52	0	1	0	1	1	0	0	0	22	0
Zotu3811	0	3	1	0	3	0	0	7	0	2	0	0	0	0	0	0
Zotu564	0	1	4	1	187	0	0	325	0	1	0	6	0	0	0	0
Zotu3865	0	2	0	0	1	0	0	0	1	0	0	6	28	0	0	0
Zotu2718	0	3	0	0	0	0	0	0	5	1	15	7	41	0	0	0
Zotu2815	0	3	0	0	0	0	0	0	30	3	0	29	58	1	0	0
Zotu3694	0	4	9	0	0	5	0	3	7	1	3	2	6	1	2	3
Zotu3176	0	3	0	2	20	0	0	19	0	0	2	0	4	0	2	1
Zotu3707	0	1	1	0	0	1	0	0	4	1	2	1	5	0	0	0
Zotu442	0	1	3	261	1	332	0	0	0	0	0	0	0	0	118	0
Zotu423	0	3	0	0	488	1	0	621	0	2	0	0	2	0	0	0
Zotu3843	0	4	2	0	0	0	0	0	1	5	6	0	0	0	0	5
Zotu3049	0	1	2	1	1	1	0	0	20	2	15	13	42	2	0	3
Zotu3435	0	1	3	3	1	3	0	3	3	1	29	1	7	1	1	0
Zotu4041	0	2	6	24	0	27	0	0	0	0	0	0	0	0	15	0
Zotu2939	0	2	0	1	0	4	0	0	0	2	0	0	0	2	2	30
Zotu3800	0	1	0	0	0	0	0	0	13	1	0	7	27	0	0	0
Zotu1311	0	1	0	0	0	2	0	0	54	0	0	31	89	0	0	0
Zotu3186	0	3	0	3	2	0	0	1	1	2	3	0	1	0	3	0
Zotu3151	0	1	2	3	32	2	0	40	2	1	21	1	0	1	0	0
Zotu4280	0	1	2	4	9	4	0	7	11	1	11	7	22	0	0	0
Zotu3111	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	26
Zotu1700	0	2	0	0	43	0	0	36	0	1	4	1	2	1	1	1
Zotu2570	0	1	0	1	21	1	0	33	1	2	0	1	1	0	0	3
Zotu4365	0	1	1	0	10	0	0	24	0	1	0	0	0	0	0	0
Zotu3644	0	1	0	0	0	0	0	0	5	1	22	7	44	0	0	0
Zotu3725	0	1	2	1	0	3	0	3	1	0	2	0	1	0	1	0
Zotu3970	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	50
Zotu3916	0	1	1	0	10	1	0	3	0	0	0	0	0	0	0	0
Zotu2420	0	1	0	35	0	24	0	0	0	0	0	0	0	0	25	0
Zotu2194	0	1	0	0	28	0	0	23	7	5	0	2	20	0	0	3
Zotu4231	0	1	2	0	8	1	0	15	0	0	0	0	0	0	0	9
Zotu3432	0	5	2	0	0	0	0	1	1	4	3	3	3	3	0	1
Zotu3680	0	1	1	5	0	9	0	0	0	0	1	2	0	1	3	2
Zotu4240	0	1	0	0	1	0	0	0	1	3	30	0	0	0	0	3
Zotu3619	0	1	3	0	0	0	0	1	1	3	27	0	1	5	0	1
Zotu463	0	2	0	0	1	0	0	0	84	2	31	44	443	0	0	9
Zotu3684	0	2	0	0	0	0	0	0	0	5	16	0	0	0	0	2
Zotu2859	0	2	0	0	0	0	0	0	1	2	35	3	13	0	0	0
Zotu2708	0	1	0	0	7	0	0	7	8	0	18	8	0	0	0	3
Zotu1397	0	2	0	67	0	88	0	1	5	1	0	8	11	0	44	2
Zotu3294	0	1	0	0	0	0	0	1	8	1	56	7	14	0	0	0
Zotu1797	0	1	0	1	36	2	0	58	0	1	0	0	0	0	1	7
Zotu3705	0	1	1	0	11	1	0	15	0	0	0	0	1	1	0	0
Zotu3442	0	2	0	0	0	0	0	0	2	1	7	2	0	0	0	21
Zotu3977	0	1	1	0	0	0	0	0	0	0	0	2	4	1	1	0
Zotu3555	0	1	1	0	4	0	0	5	0	2	1	3	0	0	1	0
Zotu1578	0	2	5	48	0	70	0	0	1	2	2	0	1	2	15	1
Zotu3658	0	1	0	8	15	5	0	19	0	0	0	0	0	0	3	0
Zotu1576	0	3	0	0	0	0	0	0	40	0	37	30	56	0	1	0
Zotu1878	0	1	0	0	0	0	0	0	47	4	1	66	104	0	0	0
Zotu1575	0	1	1	0	3	0	0	1	11	0	0	67	44	0	3	0
Zotu499	0	1	0	2	0	7	0	0	0	2	0	0	0	1	3	709
Zotu1289	0	1	0	0	0	0	0	0	1	1	0	0	3	0	0	120
Zotu4440	0	1	0	0	0	1	0	25	0	1	1	0	0	0	0	5
Zotu4033	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	22
Zotu3180	0	1	3	3	1	11	0	4	2	1	10	4	3	1	5	2
Zotu1646	0	1	0	49	0	28	0	0	7	1	1	1	8	0	22	0
Zotu1800	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	187
Zotu3088	0	1	0	0	0	1	0	0	0	0	56	0	0	0	0	0
Zotu871	0	1	21	94	0	101	0	0	0	0	5	0	0	43	0	0
Zotu3122	0	1	1	5	7	4	0	9	10	4	33	5	16	0	2	11
Zotu2121	0	1	0	6	24	7	0	46	0	0	0	0	0	0	4	0
Zotu4077	0	1	0	0	0	0	0	2	10	2	1	7	10	0	1	0
Zotu3488	0	1	0	0	0	0	0	0	4	0	2	3	15	0	0	1
Zotu3436	0	1	0	0	2	0	0	5	2	1	0	1	3	0	0	6
Zotu2898	0	1	4	20	0	23	0	0	0	0	1	0	0	0	13	0
Zotu4193	0	1	1	0	0	0	0	0	2	1	0	0	0	0	1	17
Zotu3790	0	1	0	9	0	8	0	0	0	1	0	0	0	0	14	0
Zotu2238	0	1	0	34	0	39	0	0	0	5	4	0	0	0	31	12
Zotu2812	0	1	0	28	0	32	0	1	0	0	0	0	0	0	7	0
Zotu3033	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	64
Zotu2897	0	0	3	6	0	1	0	0	5	0	3	3	5	0	2	0
Zotu3535	0	0	2	14	0	22	0	0	8	1	0	6	15	1	10	0
Zotu859	0	0	22	123	0	216	0	0	0	0	3	0	0	5	0	1
Zotu1868	0	0	1	68	20	38	0	39	0	3	0	0	0	0	46	0
Zotu4384	0	0	9	28	0	38	0	0	0	0	0	1	3	1	15	1
Zotu2692	0	0	1	20	0	46	0	0	0	3	0	0	0	1	18	0
Zotu2243	0	0	2	35	0	19	0	0	0	0	1	1	0	0	65	0
Zotu3911	0	0	1	1	2	3	0	10	0	0	0	0	0	0	0	0
Zotu3859	0	0	2	4	0	1	0	0	0	0	0	0	0	0	4	1
Zotu4413	0	0	6	1	5	1	0	8	1	0	4	6	0	1	0	2
Zotu1873	0	0	6	0	14	2	0	36	0	0	11	0	1	2	0	3
Zotu3804	0	0	2	1	2	2	0	0	4	6	7	3	16	1	4	0
Zotu1093	0	0	9	58	38	50	0	36	0	0	0	0	0	2	47	0
Zotu4385	0	0	6	9	0	14	0	0	2	0	0	0	1	0	6	0
Zotu3595	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	33
Zotu1221	0	0	1	0	119	3	0	175	0	0	0	1	1	0	0	0
Zotu4335	0	0	2	2	0	2	0	1	5	1	1	3	7	4	2	4
Zotu717	0	0	3	196	0	172	0	1	0	1	0	0	0	0	183	0
Zotu3476	0	0	3	0	0	0	0	1	3	3	50	3	7	0	1	2
Zotu4366	0	0	1	0	10	0	0	13	1	0	3	3	1	0	1	2
Zotu3722	0	0	2	24	0	21	0	0	0	0	0	0	0	4	7	0
Zotu4233	0	0	1	0	0	0	0	0	4	0	0	1	14	0	0	0
Zotu2312	0	0	2	20	0	31	0	0	0	0	0	0	0	0	17	0
Zotu2754	0	0	5	12	0	16	0	0	0	0	0	1	0	0	5	0
Zotu3106	0	0	4	4	0	5	0	0	0	0	0	0	0	0	5	24
Zotu4283	0	0	3	7	0	14	0	0	2	1	1	2	1	0	5	0
Zotu2698	0	0	1	1	0	3	0	2	10	0	0	9	30	1	2	2
Zotu622	0	0	2	14	150	26	0	240	0	0	1	0	0	0	24	1
Zotu291	0	0	4	294	40	313	0	159	0	0	0	0	0	1	160	0
Zotu2893	0	0	4	17	5	10	0	6	1	0	1	0	3	1	7	0
Zotu1889	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	58
Zotu4098	0	0	5	10	0	3	0	0	0	0	2	0	0	2	2	70
Zotu4062	0	0	1	0	2	0	0	3	7	0	5	5	7	0	0	0
Zotu4061	0	0	7	7	1	6	0	0	1	0	3	1	3	4	0	0
Zotu4022	0	0	2	8	0	4	0	0	0	0	0	0	0	0	4	0
Zotu2868	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	61
Zotu1845	0	0	1	7	0	10	0	0	0	0	1	0	0	0	4	106
Zotu3860	0	0	2	4	0	5	0	2	2	0	0	3	0	0	4	0
Zotu2480	0	0	4	12	38	14	0	69	1	0	0	1	0	0	11	1
Zotu2697	0	0	1	0	0	0	0	0	6	1	17	2	14	0	0	19
Zotu1005	0	0	1	0	1	0	0	0	0	0	195	0	2	0	1	9
Zotu2472	0	0	1	1	4	4	0	15	7	0	3	1	8	0	8	3
Zotu4102	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	47
Zotu3563	0	0	3	0	0	0	0	0	0	0	2	0	1	1	2	0
Zotu2523	0	0	1	0	0	1	0	0	12	0	1	12	16	0	0	0
Zotu3698	0	0	3	1	0	4	0	0	0	0	0	0	0	1	2	45
Zotu3636	0	0	9	3	0	3	0	0	0	0	0	1	1	0	1	0
Zotu1231	0	0	2	40	0	55	0	2	0	0	1	0	0	0	27	116
Zotu1693	0	0	2	5	0	7	0	0	0	0	0	0	0	1	8	149
Zotu3131	0	0	2	2	17	2	0	28	2	0	1	2	5	1	0	1
Zotu3339	0	0	2	2	1	2	0	0	1	4	4	0	5	0	0	9
Zotu4186	0	0	3	0	21	0	0	27	0	0	0	0	1	1	0	1
Zotu3920	0	0	7	7	1	4	0	0	0	0	0	0	1	1	1	0
Zotu3036	0	0	1	5	0	10	0	0	1	0	2	1	0	0	11	18
Zotu4409	0	0	1	3	0	6	0	0	2	1	1	2	1	0	2	0
Zotu4044	0	0	1	0	0	1	0	0	0	0	10	0	0	0	0	0
Zotu3370	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	25
Zotu2048	0	0	6	2	33	1	0	64	1	0	2	0	1	2	1	19
Zotu584	0	0	4	3	0	4	0	0	0	1	0	0	0	2	1	511
Zotu4252	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	36
Zotu4370	0	0	4	0	0	0	0	0	0	3	16	0	0	4	0	0
Zotu3098	0	0	2	17	3	16	0	4	0	0	1	0	1	0	4	6
Zotu3944	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	55
Zotu4358	0	0	3	3	1	3	0	0	2	0	0	0	2	1	2	0
Zotu666	0	0	1	17	7	16	0	8	0	0	0	0	0	1	7	447
Zotu1486	0	0	1	10	0	11	0	0	0	0	0	0	0	0	7	158
Zotu2842	0	0	1	24	0	21	0	0	0	0	0	0	0	0	18	0
Zotu4101	0	0	3	0	0	0	0	0	8	0	0	7	18	0	0	0
Zotu3986	0	0	2	2	2	0	0	0	8	2	0	6	10	0	0	0
Zotu3094	0	0	3	9	0	13	0	0	0	7	0	0	0	0	4	1
Zotu1669	0	0	2	70	0	60	0	0	1	0	0	0	0	1	45	0
Zotu3189	0	0	2	8	0	7	0	2	0	0	0	0	0	0	9	0
Zotu2306	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	85
Zotu3683	0	0	1	1	0	1	0	1	1	0	35	0	2	1	1	0
Zotu1343	0	0	2	36	3	52	0	7	0	2	7	0	0	3	25	1
Zotu2741	0	0	2	1	0	2	0	0	0	0	1	0	0	0	3	75
Zotu1219	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	280
Zotu54	0	0	1	1	0	0	0	0	0	2	0	1	0	0	0	4546
Zotu3720	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	87
Zotu3899	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	33
Zotu1363	0	0	5	3	0	4	0	0	0	0	0	0	0	0	2	176
Zotu4321	0	0	1	6	1	10	0	0	0	0	0	0	0	0	4	2
Zotu3708	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	51
Zotu479	0	0	1	5	0	695	0	0	0	1	0	0	1	0	8	0
Zotu2265	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	147
Zotu2628	0	0	1	0	0	0	0	1	0	0	108	0	0	0	0	0
Zotu2925	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	44
Zotu1003	0	0	1	3	0	4	0	0	0	0	0	0	0	0	0	306
Zotu3717	0	0	2	0	2	0	0	3	1	0	0	0	1	0	1	0
Zotu2931	0	0	2	0	0	0	0	1	0	1	38	0	0	0	0	0
Zotu2431	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	81
Zotu2320	0	0	1	3	0	2	0	0	0	0	1	0	0	0	2	127
Zotu1982	0	0	1	0	26	0	0	104	0	0	0	0	0	0	0	0
Zotu4250	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	96
Zotu4052	0	0	1	0	26	0	0	42	0	4	0	0	0	0	0	1
Zotu2228	0	0	1	26	17	33	0	12	0	0	0	0	0	0	34	0
Zotu3324	0	0	1	0	0	0	0	0	9	0	0	12	42	0	0	0
Zotu3806	0	0	1	14	0	24	0	0	0	0	0	0	0	1	7	0
Zotu2647	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	71
Zotu4206	0	0	1	1	0	1	0	0	0	4	2	0	1	2	0	1
Zotu3924	0	0	1	0	15	0	0	19	0	0	2	0	1	0	1	0
Zotu4235	0	0	1	3	0	5	0	6	0	0	1	0	0	1	3	1
Zotu416	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	698
Zotu4145	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	42
Zotu3280	0	0	1	20	0	17	0	0	0	0	2	1	1	0	14	1
Zotu4054	0	0	1	3	2	4	0	6	0	0	0	0	0	0	1	0
Zotu1323	0	0	1	0	0	0	0	0	50	2	8	26	67	0	0	14
Zotu1054	0	0	1	21	0	17	0	0	0	0	5	0	0	2	10	235
Zotu4292	0	0	1	0	0	6	0	0	0	0	0	2	0	0	5	2
Zotu4236	0	0	1	0	1	0	0	0	0	0	6	0	3	1	2	4
Zotu2941	0	0	1	39	0	41	0	0	0	0	0	0	0	1	17	0
Zotu2717	0	0	0	40	0	57	0	0	0	0	0	0	0	0	25	0
Zotu281	0	0	0	427	0	596	0	0	0	0	1	0	0	0	293	0
Zotu575	0	0	0	254	0	435	0	0	0	0	0	0	0	0	170	0
Zotu2505	0	0	0	17	16	22	0	30	0	0	0	0	0	0	7	0
Zotu249	0	0	0	377	0	519	0	0	7	0	0	0	1	0	228	3
Zotu2994	0	0	0	2	3	3	0	0	0	0	0	0	0	0	2	34
Zotu222	0	0	0	200	324	189	0	541	0	1	0	0	0	0	69	1
Zotu2578	0	0	0	24	0	31	0	0	0	0	0	0	0	1	61	0
Zotu1253	0	0	0	67	0	69	0	0	0	0	0	0	0	1	59	0
Zotu2509	0	0	0	20	0	32	0	0	0	0	0	0	0	0	10	1
Zotu3326	0	0	0	5	8	10	0	32	0	0	0	0	0	0	3	0
Zotu1467	0	0	0	48	13	37	0	22	0	0	0	0	0	0	28	0
Zotu434	0	0	0	199	0	208	0	0	67	2	0	49	151	0	146	0
Zotu2435	0	0	0	25	0	31	0	5	1	1	0	1	0	0	26	3
Zotu1049	0	0	0	34	40	43	0	43	11	0	0	11	16	0	34	0
Zotu3474	0	0	0	19	0	21	0	0	0	0	3	0	0	0	9	0
Zotu2803	0	0	0	24	0	25	0	0	0	0	0	0	0	0	16	0
Zotu1474	0	0	0	44	1	80	0	3	0	0	1	0	0	0	30	0
Zotu1914	0	0	0	42	0	65	0	2	0	3	0	0	0	0	21	1
Zotu569	0	0	0	213	0	263	0	0	0	0	0	0	0	0	155	0
Zotu1502	0	0	0	70	0	94	0	0	0	0	0	0	2	0	52	0
Zotu1823	0	0	0	46	0	29	0	0	0	1	0	0	0	0	32	0
Zotu4339	0	0	0	34	0	32	0	0	0	0	0	0	0	0	28	0
Zotu1755	0	0	0	17	0	18	0	0	0	0	4	0	0	2	4	136
Zotu1373	0	0	0	15	48	16	0	53	6	0	0	10	16	1	9	2
Zotu1379	0	0	0	52	0	79	0	0	0	0	0	0	0	0	35	0
Zotu2051	0	0	0	44	0	65	0	0	0	0	0	0	0	0	49	0
Zotu2796	0	0	0	26	0	13	0	0	0	0	0	0	0	0	15	0
Zotu1618	0	0	0	34	0	33	0	0	11	1	0	5	10	0	42	0
Zotu3663	0	0	0	15	0	13	0	0	0	0	0	0	0	0	11	0
Zotu2795	0	0	0	9	0	20	0	0	0	0	0	0	0	0	17	0
Zotu1639	0	0	0	47	0	48	0	0	0	0	0	0	0	0	22	0
Zotu1610	0	0	0	63	0	52	0	1	0	0	0	0	0	0	59	0
Zotu2328	0	0	0	50	1	47	0	0	0	0	0	1	0	0	31	0
Zotu2817	0	0	0	38	0	64	0	0	0	1	0	0	0	0	26	0
Zotu1980	0	0	0	41	0	50	0	0	5	1	6	3	7	0	24	0
Zotu2256	0	0	0	29	0	34	0	0	0	0	0	0	0	1	16	0
Zotu1304	0	0	0	52	5	61	0	8	0	0	0	0	0	1	30	9
Zotu2459	0	0	0	29	2	28	0	3	7	0	2	7	20	1	19	0
Zotu1999	0	0	0	59	0	31	0	0	0	0	0	0	0	0	44	0
Zotu3270	0	0	0	21	0	24	0	0	0	0	0	0	0	0	6	36
Zotu2790	0	0	0	27	0	44	0	0	0	0	1	0	0	0	19	0
